t,x,y,theta,rho,ex_w,ey_w,vx,vy,w,reached
26.990,0.4982,-0.9447,-0.0000,0.0553,0.0018,-0.0553,0.0014,-0.0442,0.0000,0
27.010,0.4983,-0.9450,-0.0000,0.0550,0.0017,-0.0550,0.0014,-0.0432,0.0000,0
27.030,0.4983,-0.9457,-0.0000,0.0543,0.0017,-0.0543,0.0013,-0.0418,0.0000,0
27.050,0.4983,-0.9463,-0.0000,0.0537,0.0017,-0.0537,0.0013,-0.0414,0.0000,0
27.070,0.4983,-0.9463,-0.0000,0.0537,0.0017,-0.0537,0.0014,-0.0430,0.0000,0
27.090,0.4983,-0.9466,-0.0000,0.0534,0.0017,-0.0534,0.0013,-0.0419,0.0000,0
27.110,0.4983,-0.9472,-0.0000,0.0528,0.0017,-0.0528,0.0013,-0.0406,0.0000,0
27.131,0.4983,-0.9472,-0.0000,0.0528,0.0017,-0.0528,0.0013,-0.0422,0.0000,0
27.150,0.4983,-0.9475,-0.0000,0.0525,0.0017,-0.0525,0.0013,-0.0412,0.0000,0
27.170,0.4983,-0.9478,-0.0000,0.0522,0.0017,-0.0522,0.0013,-0.0409,0.0000,0
27.190,0.4983,-0.9478,-0.0000,0.0522,0.0017,-0.0522,0.0013,-0.0417,0.0000,0
27.211,0.4983,-0.9478,-0.0000,0.0522,0.0017,-0.0522,0.0013,-0.0417,0.0000,0
27.230,0.4983,-0.9478,-0.0000,0.0522,0.0017,-0.0522,0.0013,-0.0417,0.0000,0
27.250,0.4983,-0.9478,-0.0000,0.0522,0.0017,-0.0522,0.0013,-0.0417,0.0000,0
27.272,0.4983,-0.9478,-0.0000,0.0522,0.0017,-0.0522,0.0013,-0.0417,0.0000,0
27.291,0.4984,-0.9482,-0.0000,0.0519,0.0016,-0.0518,0.0013,-0.0407,0.0000,0
27.310,0.4984,-0.9482,-0.0000,0.0519,0.0016,-0.0518,0.0013,-0.0415,0.0000,0
27.330,0.4984,-0.9485,-0.0000,0.0516,0.0016,-0.0515,0.0013,-0.0405,0.0000,0
27.350,0.4984,-0.9488,-0.0000,0.0513,0.0016,-0.0512,0.0013,-0.0402,0.0000,0
27.371,0.4984,-0.9488,-0.0000,0.0513,0.0016,-0.0512,0.0013,-0.0410,0.0000,0
27.390,0.4984,-0.9488,-0.0000,0.0513,0.0016,-0.0512,0.0013,-0.0410,0.0000,0
27.410,0.4984,-0.9488,-0.0000,0.0513,0.0016,-0.0512,0.0013,-0.0410,0.0000,0
27.431,0.4984,-0.9488,-0.0000,0.0513,0.0016,-0.0512,0.0013,-0.0410,0.0000,0
27.452,0.4984,-0.9494,-0.0000,0.0507,0.0016,-0.0506,0.0012,-0.0390,0.0000,0
27.470,0.4984,-0.9494,-0.0000,0.0507,0.0016,-0.0506,0.0013,-0.0405,0.0000,0
27.491,0.4984,-0.9506,-0.0000,0.0494,0.0016,-0.0494,0.0000,0.0000,0.0000,1
